region,year,month,rainfall_mm
SOUTH INTERIOR KARNATAKA,1944,1,2.5445609092712402
SOUTH INTERIOR KARNATAKA,1944,2,1.5493075847625732
SOUTH INTERIOR KARNATAKA,1944,3,1.9296470880508423
SOUTH INTERIOR KARNATAKA,1944,4,3.002345561981201
SOUTH INTERIOR KARNATAKA,1944,5,2.3684520721435547
SOUTH INTERIOR KARNATAKA,1944,6,2.0595319271087646
SOUTH INTERIOR KARNATAKA,1944,7,3.397639513015747
SOUTH INTERIOR KARNATAKA,1944,8,2.469459056854248
SOUTH INTERIOR KARNATAKA,1944,9,2.5021796226501465
SOUTH INTERIOR KARNATAKA,1944,10,3.1243185997009277
SOUTH INTERIOR KARNATAKA,1944,11,1.373113751411438
SOUTH INTERIOR KARNATAKA,1944,12,2.1119778156280518
SOUTH INTERIOR KARNATAKA,1945,1,1.7261184453964233
SOUTH INTERIOR KARNATAKA,1945,2,1.6731594800949097
SOUTH INTERIOR KARNATAKA,1945,3,1.2380074262619019
SOUTH INTERIOR KARNATAKA,1945,4,2.01461124420166
SOUTH INTERIOR KARNATAKA,1945,5,1.464613437652588
SOUTH INTERIOR KARNATAKA,1945,6,1.8724695444107056
SOUTH INTERIOR KARNATAKA,1945,7,1.4818596839904785
SOUTH INTERIOR KARNATAKA,1945,8,1.6667587757110596
SOUTH INTERIOR KARNATAKA,1945,9,1.2856824398040771
SOUTH INTERIOR KARNATAKA,1945,10,1.8753055334091187
SOUTH INTERIOR KARNATAKA,1945,11,1.9775710105895996
SOUTH INTERIOR KARNATAKA,1945,12,1.7151904106140137
SOUTH INTERIOR KARNATAKA,1946,1,2.800309896469116
SOUTH INTERIOR KARNATAKA,1946,2,2.392390012741089
SOUTH INTERIOR KARNATAKA,1946,3,2.1631102561950684
SOUTH INTERIOR KARNATAKA,1946,4,1.9883323907852173
SOUTH INTERIOR KARNATAKA,1946,5,1.744158387184143
SOUTH INTERIOR KARNATAKA,1946,6,3.2147300243377686
SOUTH INTERIOR KARNATAKA,1946,7,3.9461796283721924
SOUTH INTERIOR KARNATAKA,1946,8,3.8849709033966064
SOUTH INTERIOR KARNATAKA,1946,9,3.374229907989502
SOUTH INTERIOR KARNATAKA,1946,10,2.216036796569824
SOUTH INTERIOR KARNATAKA,1946,11,2.912769317626953
SOUTH INTERIOR KARNATAKA,1946,12,2.785271644592285
SOUTH INTERIOR KARNATAKA,1947,1,1.938217282295227
SOUTH INTERIOR KARNATAKA,1947,2,2.3273348808288574
SOUTH INTERIOR KARNATAKA,1947,3,2.318822145462036
SOUTH INTERIOR KARNATAKA,1947,4,2.6475629806518555
SOUTH INTERIOR KARNATAKA,1947,5,2.2457351684570312
SOUTH INTERIOR KARNATAKA,1947,6,2.457728862762451
SOUTH INTERIOR KARNATAKA,1947,7,1.6996681690216064
SOUTH INTERIOR KARNATAKA,1947,8,1.5531314611434937
SOUTH INTERIOR KARNATAKA,1947,9,2.3084192276000977
SOUTH INTERIOR KARNATAKA,1947,10,1.393700122833252
SOUTH INTERIOR KARNATAKA,1947,11,1.3923953771591187
SOUTH INTERIOR KARNATAKA,1947,12,1.8711727857589722
SOUTH INTERIOR KARNATAKA,1948,1,1.8071352243423462
SOUTH INTERIOR KARNATAKA,1948,2,2.476949453353882
SOUTH INTERIOR KARNATAKA,1948,3,1.9686475992202759
SOUTH INTERIOR KARNATAKA,1948,4,1.999668836593628
SOUTH INTERIOR KARNATAKA,1948,5,1.8568699359893799
SOUTH INTERIOR KARNATAKA,1948,6,1.6274324655532837
SOUTH INTERIOR KARNATAKA,1948,7,2.540475606918335
SOUTH INTERIOR KARNATAKA,1948,8,2.0013487339019775
SOUTH INTERIOR KARNATAKA,1948,9,2.2256369590759277
SOUTH INTERIOR KARNATAKA,1948,10,2.7621233463287354
SOUTH INTERIOR KARNATAKA,1948,11,2.3505184650421143
SOUTH INTERIOR KARNATAKA,1948,12,2.489912271499634
SOUTH INTERIOR KARNATAKA,1949,1,1.8045976161956787
SOUTH INTERIOR KARNATAKA,1949,2,2.088719606399536
SOUTH INTERIOR KARNATAKA,1949,3,2.090331792831421
SOUTH INTERIOR KARNATAKA,1949,4,2.131868362426758
SOUTH INTERIOR KARNATAKA,1949,5,1.483717441558838
SOUTH INTERIOR KARNATAKA,1949,6,1.155065655708313
SOUTH INTERIOR KARNATAKA,1949,7,2.057584762573242
SOUTH INTERIOR KARNATAKA,1949,8,2.2172911167144775
SOUTH INTERIOR KARNATAKA,1949,9,1.7316030263900757
SOUTH INTERIOR KARNATAKA,1949,10,3.4090664386749268
SOUTH INTERIOR KARNATAKA,1949,11,2.978607654571533
SOUTH INTERIOR KARNATAKA,1949,12,2.5924837589263916
SOUTH INTERIOR KARNATAKA,1950,1,1.1760492324829102
SOUTH INTERIOR KARNATAKA,1950,2,1.3043973445892334
SOUTH INTERIOR KARNATAKA,1950,3,2.039092779159546
SOUTH INTERIOR KARNATAKA,1950,4,1.533779263496399
SOUTH INTERIOR KARNATAKA,1950,5,2.3344831466674805
SOUTH INTERIOR KARNATAKA,1950,6,2.626098394393921
SOUTH INTERIOR KARNATAKA,1950,7,2.1256024837493896
SOUTH INTERIOR KARNATAKA,1950,8,1.9152147769927979
SOUTH INTERIOR KARNATAKA,1950,9,2.1734251976013184
SOUTH INTERIOR KARNATAKA,1950,10,1.659786581993103
SOUTH INTERIOR KARNATAKA,1950,11,1.3880854845046997
SOUTH INTERIOR KARNATAKA,1950,12,1.5330616235733032
SOUTH INTERIOR KARNATAKA,1951,1,2.086902141571045
SOUTH INTERIOR KARNATAKA,1951,2,1.4773273468017578
SOUTH INTERIOR KARNATAKA,1951,3,1.3316607475280762
SOUTH INTERIOR KARNATAKA,1951,4,1.2321243286132812
SOUTH INTERIOR KARNATAKA,1951,5,1.5112828016281128
SOUTH INTERIOR KARNATAKA,1951,6,3.177046537399292
SOUTH INTERIOR KARNATAKA,1951,7,2.9437198638916016
SOUTH INTERIOR KARNATAKA,1951,8,2.4973745346069336
SOUTH INTERIOR KARNATAKA,1951,9,2.382347583770752
SOUTH INTERIOR KARNATAKA,1951,10,1.6376104354858398
SOUTH INTERIOR KARNATAKA,1951,11,1.3109822273254395
SOUTH INTERIOR KARNATAKA,1951,12,1.7257310152053833
SOUTH INTERIOR KARNATAKA,1952,1,1.6017251014709473
SOUTH INTERIOR KARNATAKA,1952,2,2.3091888427734375
SOUTH INTERIOR KARNATAKA,1952,3,1.20461106300354
SOUTH INTERIOR KARNATAKA,1952,4,1.0811017751693726
SOUTH INTERIOR KARNATAKA,1952,5,1.346575140953064
SOUTH INTERIOR KARNATAKA,1952,6,2.0109009742736816
SOUTH INTERIOR KARNATAKA,1952,7,1.7105649709701538
SOUTH INTERIOR KARNATAKA,1952,8,1.7586396932601929
SOUTH INTERIOR KARNATAKA,1952,9,1.3459186553955078
SOUTH INTERIOR KARNATAKA,1952,10,1.4769381284713745
SOUTH INTERIOR KARNATAKA,1952,11,2.3578970432281494
SOUTH INTERIOR KARNATAKA,1952,12,2.0818417072296143
SOUTH INTERIOR KARNATAKA,1953,1,2.161782741546631
SOUTH INTERIOR KARNATAKA,1953,2,2.5539495944976807
SOUTH INTERIOR KARNATAKA,1953,3,3.5885732173919678
SOUTH INTERIOR KARNATAKA,1953,4,2.487468957901001
SOUTH INTERIOR KARNATAKA,1953,5,1.5797710418701172
SOUTH INTERIOR KARNATAKA,1953,6,1.885155200958252
SOUTH INTERIOR KARNATAKA,1953,7,2.766537666320801
SOUTH INTERIOR KARNATAKA,1953,8,2.252851963043213
SOUTH INTERIOR KARNATAKA,1953,9,1.8662257194519043
SOUTH INTERIOR KARNATAKA,1953,10,2.5182723999023438
SOUTH INTERIOR KARNATAKA,1953,11,2.9739301204681396
SOUTH INTERIOR KARNATAKA,1953,12,3.189654588699341
SOUTH INTERIOR KARNATAKA,1954,1,3.0390079021453857
SOUTH INTERIOR KARNATAKA,1954,2,2.6991872787475586
SOUTH INTERIOR KARNATAKA,1954,3,2.2123830318450928
SOUTH INTERIOR KARNATAKA,1954,4,1.741910696029663
SOUTH INTERIOR KARNATAKA,1954,5,1.5032838582992554
SOUTH INTERIOR KARNATAKA,1954,6,2.4806227684020996
SOUTH INTERIOR KARNATAKA,1954,7,3.3774938583374023
SOUTH INTERIOR KARNATAKA,1954,8,1.5972925424575806
SOUTH INTERIOR KARNATAKA,1954,9,1.5587338209152222
SOUTH INTERIOR KARNATAKA,1954,10,1.1605485677719116
SOUTH INTERIOR KARNATAKA,1954,11,1.1148589849472046
SOUTH INTERIOR KARNATAKA,1954,12,2.10135555267334
SOUTH INTERIOR KARNATAKA,1955,1,1.312628984451294
SOUTH INTERIOR KARNATAKA,1955,2,1.374841332435608
SOUTH INTERIOR KARNATAKA,1955,3,1.8933978080749512
SOUTH INTERIOR KARNATAKA,1955,4,2.747929096221924
SOUTH INTERIOR KARNATAKA,1955,5,3.3106789588928223
SOUTH INTERIOR KARNATAKA,1955,6,3.160993814468384
SOUTH INTERIOR KARNATAKA,1955,7,2.7611372470855713
SOUTH INTERIOR KARNATAKA,1955,8,1.9310188293457031
SOUTH INTERIOR KARNATAKA,1955,9,1.7969690561294556
SOUTH INTERIOR KARNATAKA,1955,10,1.0392593145370483
SOUTH INTERIOR KARNATAKA,1955,11,1.423031210899353
SOUTH INTERIOR KARNATAKA,1955,12,1.541053056716919
SOUTH INTERIOR KARNATAKA,1956,1,4.206188201904297
SOUTH INTERIOR KARNATAKA,1956,2,2.7403757572174072
SOUTH INTERIOR KARNATAKA,1956,3,2.6080098152160645
SOUTH INTERIOR KARNATAKA,1956,4,1.8667594194412231
SOUTH INTERIOR KARNATAKA,1956,5,1.5221277475357056
SOUTH INTERIOR KARNATAKA,1956,6,1.1464523077011108
SOUTH INTERIOR KARNATAKA,1956,7,1.8719244003295898
SOUTH INTERIOR KARNATAKA,1956,8,1.800640344619751
SOUTH INTERIOR KARNATAKA,1956,9,2.1892030239105225
SOUTH INTERIOR KARNATAKA,1956,10,2.8946914672851562
SOUTH INTERIOR KARNATAKA,1956,11,2.6724510192871094
SOUTH INTERIOR KARNATAKA,1956,12,2.940495014190674
SOUTH INTERIOR KARNATAKA,1957,1,1.9414929151535034
SOUTH INTERIOR KARNATAKA,1957,2,1.6409047842025757
SOUTH INTERIOR KARNATAKA,1957,3,1.4777809381484985
SOUTH INTERIOR KARNATAKA,1957,4,1.2205392122268677
SOUTH INTERIOR KARNATAKA,1957,5,1.541523814201355
SOUTH INTERIOR KARNATAKA,1957,6,1.3503466844558716
SOUTH INTERIOR KARNATAKA,1957,7,1.3331423997879028
SOUTH INTERIOR KARNATAKA,1957,8,1.626956820487976
SOUTH INTERIOR KARNATAKA,1957,9,1.5545510053634644
SOUTH INTERIOR KARNATAKA,1957,10,2.979365348815918
SOUTH INTERIOR KARNATAKA,1957,11,3.061188220977783
SOUTH INTERIOR KARNATAKA,1957,12,2.487668037414551
SOUTH INTERIOR KARNATAKA,1958,1,2.5331153869628906
SOUTH INTERIOR KARNATAKA,1958,2,2.7659621238708496
SOUTH INTERIOR KARNATAKA,1958,3,2.6137359142303467
SOUTH INTERIOR KARNATAKA,1958,4,2.173124074935913
SOUTH INTERIOR KARNATAKA,1958,5,2.6919898986816406
SOUTH INTERIOR KARNATAKA,1958,6,1.6743477582931519
SOUTH INTERIOR KARNATAKA,1958,7,1.5830034017562866
SOUTH INTERIOR KARNATAKA,1958,8,1.7933146953582764
SOUTH INTERIOR KARNATAKA,1958,9,1.276296615600586
SOUTH INTERIOR KARNATAKA,1958,10,2.2225515842437744
SOUTH INTERIOR KARNATAKA,1958,11,1.5967997312545776
SOUTH INTERIOR KARNATAKA,1958,12,3.292767286300659
SOUTH INTERIOR KARNATAKA,1959,1,3.1666879653930664
SOUTH INTERIOR KARNATAKA,1959,2,2.22160005569458
SOUTH INTERIOR KARNATAKA,1959,3,1.5264723300933838
SOUTH INTERIOR KARNATAKA,1959,4,1.3029887676239014
SOUTH INTERIOR KARNATAKA,1959,5,1.4325237274169922
SOUTH INTERIOR KARNATAKA,1959,6,1.8056139945983887
SOUTH INTERIOR KARNATAKA,1959,7,1.6886972188949585
SOUTH INTERIOR KARNATAKA,1959,8,1.9631155729293823
SOUTH INTERIOR KARNATAKA,1959,9,2.5813634395599365
SOUTH INTERIOR KARNATAKA,1959,10,2.255049228668213
SOUTH INTERIOR KARNATAKA,1959,11,1.9991999864578247
SOUTH INTERIOR KARNATAKA,1959,12,2.519449472427368
SOUTH INTERIOR KARNATAKA,1960,1,1.792528748512268
SOUTH INTERIOR KARNATAKA,1960,2,2.1961419582366943
SOUTH INTERIOR KARNATAKA,1960,3,1.747122049331665
SOUTH INTERIOR KARNATAKA,1960,4,1.6038490533828735
SOUTH INTERIOR KARNATAKA,1960,5,1.4728965759277344
SOUTH INTERIOR KARNATAKA,1960,6,2.2963106632232666
SOUTH INTERIOR KARNATAKA,1960,7,1.9339430332183838
SOUTH INTERIOR KARNATAKA,1960,8,1.4288082122802734
SOUTH INTERIOR KARNATAKA,1960,9,2.1871273517608643
SOUTH INTERIOR KARNATAKA,1960,10,2.0806446075439453
SOUTH INTERIOR KARNATAKA,1960,11,1.9116566181182861
SOUTH INTERIOR KARNATAKA,1960,12,1.7146483659744263
SOUTH INTERIOR KARNATAKA,1961,1,2.551807403564453
SOUTH INTERIOR KARNATAKA,1961,2,3.2460060119628906
SOUTH INTERIOR KARNATAKA,1961,3,2.0219926834106445
SOUTH INTERIOR KARNATAKA,1961,4,2.047985792160034
SOUTH INTERIOR KARNATAKA,1961,5,1.534665584564209
SOUTH INTERIOR KARNATAKA,1961,6,1.9493680000305176
SOUTH INTERIOR KARNATAKA,1961,7,1.3509876728057861
SOUTH INTERIOR KARNATAKA,1961,8,1.1886576414108276
SOUTH INTERIOR KARNATAKA,1961,9,1.5472192764282227
SOUTH INTERIOR KARNATAKA,1961,10,2.0385324954986572
SOUTH INTERIOR KARNATAKA,1961,11,2.3600142002105713
SOUTH INTERIOR KARNATAKA,1961,12,2.150576591491699
SOUTH INTERIOR KARNATAKA,1962,1,3.5363097190856934
SOUTH INTERIOR KARNATAKA,1962,2,2.8728880882263184
SOUTH INTERIOR KARNATAKA,1962,3,2.6993820667266846
SOUTH INTERIOR KARNATAKA,1962,4,3.5688085556030273
SOUTH INTERIOR KARNATAKA,1962,5,2.739088535308838
SOUTH INTERIOR KARNATAKA,1962,6,2.891742467880249
SOUTH INTERIOR KARNATAKA,1962,7,3.045710325241089
SOUTH INTERIOR KARNATAKA,1962,8,2.7706780433654785
SOUTH INTERIOR KARNATAKA,1962,9,2.952670097351074
SOUTH INTERIOR KARNATAKA,1962,10,2.70794939994812
SOUTH INTERIOR KARNATAKA,1962,11,2.994750738143921
SOUTH INTERIOR KARNATAKA,1962,12,4.025673866271973
SOUTH INTERIOR KARNATAKA,1963,1,1.7729806900024414
SOUTH INTERIOR KARNATAKA,1963,2,1.3987964391708374
SOUTH INTERIOR KARNATAKA,1963,3,1.2670685052871704
SOUTH INTERIOR KARNATAKA,1963,4,1.5682141780853271
SOUTH INTERIOR KARNATAKA,1963,5,2.0261638164520264
SOUTH INTERIOR KARNATAKA,1963,6,3.0940747261047363
SOUTH INTERIOR KARNATAKA,1963,7,3.2410755157470703
SOUTH INTERIOR KARNATAKA,1963,8,2.680415391921997
SOUTH INTERIOR KARNATAKA,1963,9,1.8183643817901611
SOUTH INTERIOR KARNATAKA,1963,10,1.2653439044952393
SOUTH INTERIOR KARNATAKA,1963,11,1.1899763345718384
SOUTH INTERIOR KARNATAKA,1963,12,1.816603183746338
SOUTH INTERIOR KARNATAKA,1964,1,2.506324291229248
SOUTH INTERIOR KARNATAKA,1964,2,2.4582931995391846
SOUTH INTERIOR KARNATAKA,1964,3,2.0093703269958496
SOUTH INTERIOR KARNATAKA,1964,4,1.9188525676727295
SOUTH INTERIOR KARNATAKA,1964,5,2.79624342918396
SOUTH INTERIOR KARNATAKA,1964,6,2.733729124069214
SOUTH INTERIOR KARNATAKA,1964,7,3.2888152599334717
SOUTH INTERIOR KARNATAKA,1964,8,1.654737949371338
SOUTH INTERIOR KARNATAKA,1964,9,1.6947542428970337
SOUTH INTERIOR KARNATAKA,1964,10,2.095083475112915
SOUTH INTERIOR KARNATAKA,1964,11,2.310494899749756
SOUTH INTERIOR KARNATAKA,1964,12,2.414630174636841
SOUTH INTERIOR KARNATAKA,1965,1,1.0165683031082153
SOUTH INTERIOR KARNATAKA,1965,2,1.0935531854629517
SOUTH INTERIOR KARNATAKA,1965,3,1.2521419525146484
SOUTH INTERIOR KARNATAKA,1965,4,1.5885089635849
SOUTH INTERIOR KARNATAKA,1965,5,1.539656639099121
SOUTH INTERIOR KARNATAKA,1965,6,1.6814446449279785
SOUTH INTERIOR KARNATAKA,1965,7,1.2765089273452759
SOUTH INTERIOR KARNATAKA,1965,8,1.0851294994354248
SOUTH INTERIOR KARNATAKA,1965,9,1.8707062005996704
SOUTH INTERIOR KARNATAKA,1965,10,1.401527762413025
SOUTH INTERIOR KARNATAKA,1965,11,0.9908773899078369
SOUTH INTERIOR KARNATAKA,1965,12,1.0524110794067383
SOUTH INTERIOR KARNATAKA,1966,1,2.3205678462982178
SOUTH INTERIOR KARNATAKA,1966,2,4.066675662994385
SOUTH INTERIOR KARNATAKA,1966,3,2.306492805480957
SOUTH INTERIOR KARNATAKA,1966,4,1.9025957584381104
SOUTH INTERIOR KARNATAKA,1966,5,1.6618351936340332
SOUTH INTERIOR KARNATAKA,1966,6,1.6414520740509033
SOUTH INTERIOR KARNATAKA,1966,7,1.8264540433883667
SOUTH INTERIOR KARNATAKA,1966,8,3.3209221363067627
SOUTH INTERIOR KARNATAKA,1966,9,2.745673179626465
SOUTH INTERIOR KARNATAKA,1966,10,1.9744597673416138
SOUTH INTERIOR KARNATAKA,1966,11,1.9233390092849731
SOUTH INTERIOR KARNATAKA,1966,12,2.4864790439605713
SOUTH INTERIOR KARNATAKA,1967,1,1.526685118675232
SOUTH INTERIOR KARNATAKA,1967,2,1.3613362312316895
SOUTH INTERIOR KARNATAKA,1967,3,2.157123327255249
SOUTH INTERIOR KARNATAKA,1967,4,2.3849592208862305
SOUTH INTERIOR KARNATAKA,1967,5,2.2671926021575928
SOUTH INTERIOR KARNATAKA,1967,6,1.829351782798767
SOUTH INTERIOR KARNATAKA,1967,7,1.9615423679351807
SOUTH INTERIOR KARNATAKA,1967,8,1.7376528978347778
SOUTH INTERIOR KARNATAKA,1967,9,0.9505182504653931
SOUTH INTERIOR KARNATAKA,1967,10,1.1371970176696777
SOUTH INTERIOR KARNATAKA,1967,11,1.909116506576538
SOUTH INTERIOR KARNATAKA,1967,12,1.5739158391952515
SOUTH INTERIOR KARNATAKA,1968,1,1.7605854272842407
SOUTH INTERIOR KARNATAKA,1968,2,1.5990712642669678
SOUTH INTERIOR KARNATAKA,1968,3,1.9127020835876465
SOUTH INTERIOR KARNATAKA,1968,4,1.6026676893234253
SOUTH INTERIOR KARNATAKA,1968,5,1.9583808183670044
SOUTH INTERIOR KARNATAKA,1968,6,2.355813503265381
SOUTH INTERIOR KARNATAKA,1968,7,1.1952331066131592
SOUTH INTERIOR KARNATAKA,1968,8,1.539406657218933
SOUTH INTERIOR KARNATAKA,1968,9,1.474622368812561
SOUTH INTERIOR KARNATAKA,1968,10,1.6769689321517944
SOUTH INTERIOR KARNATAKA,1968,11,2.255100727081299
SOUTH INTERIOR KARNATAKA,1968,12,2.3018224239349365
SOUTH INTERIOR KARNATAKA,1969,1,2.669567584991455
SOUTH INTERIOR KARNATAKA,1969,2,2.4542460441589355
SOUTH INTERIOR KARNATAKA,1969,3,2.190765142440796
SOUTH INTERIOR KARNATAKA,1969,4,2.3655097484588623
SOUTH INTERIOR KARNATAKA,1969,5,2.681434154510498
SOUTH INTERIOR KARNATAKA,1969,6,1.823608160018921
SOUTH INTERIOR KARNATAKA,1969,7,1.8944488763809204
SOUTH INTERIOR KARNATAKA,1969,8,1.915956974029541
SOUTH INTERIOR KARNATAKA,1969,9,1.9174373149871826
SOUTH INTERIOR KARNATAKA,1969,10,1.3699668645858765
SOUTH INTERIOR KARNATAKA,1969,11,1.508319616317749
SOUTH INTERIOR KARNATAKA,1969,12,2.2716312408447266
SOUTH INTERIOR KARNATAKA,1970,1,2.173926830291748
SOUTH INTERIOR KARNATAKA,1970,2,2.250397205352783
SOUTH INTERIOR KARNATAKA,1970,3,2.4021658897399902
SOUTH INTERIOR KARNATAKA,1970,4,2.0767438411712646
SOUTH INTERIOR KARNATAKA,1970,5,1.9521688222885132
SOUTH INTERIOR KARNATAKA,1970,6,1.7860255241394043
SOUTH INTERIOR KARNATAKA,1970,7,1.8056693077087402
SOUTH INTERIOR KARNATAKA,1970,8,1.4367105960845947
SOUTH INTERIOR KARNATAKA,1970,9,1.1790541410446167
SOUTH INTERIOR KARNATAKA,1970,10,2.1202585697174072
SOUTH INTERIOR KARNATAKA,1970,11,2.1156983375549316
SOUTH INTERIOR KARNATAKA,1970,12,2.380915403366089
SOUTH INTERIOR KARNATAKA,1971,1,1.9372185468673706
SOUTH INTERIOR KARNATAKA,1971,2,1.822259545326233
SOUTH INTERIOR KARNATAKA,1971,3,2.1953823566436768
SOUTH INTERIOR KARNATAKA,1971,4,2.330885410308838
SOUTH INTERIOR KARNATAKA,1971,5,2.4030516147613525
SOUTH INTERIOR KARNATAKA,1971,6,2.3770592212677
SOUTH INTERIOR KARNATAKA,1971,7,2.2301619052886963
SOUTH INTERIOR KARNATAKA,1971,8,2.3668880462646484
SOUTH INTERIOR KARNATAKA,1971,9,2.0886740684509277
SOUTH INTERIOR KARNATAKA,1971,10,1.7561674118041992
SOUTH INTERIOR KARNATAKA,1971,11,1.83212411403656
SOUTH INTERIOR KARNATAKA,1971,12,1.3469936847686768
SOUTH INTERIOR KARNATAKA,1972,1,2.580045461654663
SOUTH INTERIOR KARNATAKA,1972,2,2.365720510482788
SOUTH INTERIOR KARNATAKA,1972,3,3.282960891723633
SOUTH INTERIOR KARNATAKA,1972,4,2.5410871505737305
SOUTH INTERIOR KARNATAKA,1972,5,1.747143268585205
SOUTH INTERIOR KARNATAKA,1972,6,1.7201906442642212
SOUTH INTERIOR KARNATAKA,1972,7,2.621318817138672
SOUTH INTERIOR KARNATAKA,1972,8,2.684143304824829
SOUTH INTERIOR KARNATAKA,1972,9,2.261603832244873
SOUTH INTERIOR KARNATAKA,1972,10,1.7976908683776855
SOUTH INTERIOR KARNATAKA,1972,11,2.587780237197876
SOUTH INTERIOR KARNATAKA,1972,12,1.8819316625595093
SOUTH INTERIOR KARNATAKA,1973,1,1.4552340507507324
SOUTH INTERIOR KARNATAKA,1973,2,1.3230904340744019
SOUTH INTERIOR KARNATAKA,1973,3,1.1071354150772095
SOUTH INTERIOR KARNATAKA,1973,4,0.96743243932724
SOUTH INTERIOR KARNATAKA,1973,5,1.6554316282272339
SOUTH INTERIOR KARNATAKA,1973,6,2.6892471313476562
SOUTH INTERIOR KARNATAKA,1973,7,3.268984317779541
SOUTH INTERIOR KARNATAKA,1973,8,2.8717968463897705
SOUTH INTERIOR KARNATAKA,1973,9,3.069808006286621
SOUTH INTERIOR KARNATAKA,1973,10,2.460904359817505
SOUTH INTERIOR KARNATAKA,1973,11,2.292593240737915
SOUTH INTERIOR KARNATAKA,1973,12,2.2734110355377197
SOUTH INTERIOR KARNATAKA,1974,1,1.5466481447219849
SOUTH INTERIOR KARNATAKA,1974,2,2.1452114582061768
SOUTH INTERIOR KARNATAKA,1974,3,1.8914124965667725
SOUTH INTERIOR KARNATAKA,1974,4,1.8963956832885742
SOUTH INTERIOR KARNATAKA,1974,5,3.1715340614318848
SOUTH INTERIOR KARNATAKA,1974,6,3.099754810333252
SOUTH INTERIOR KARNATAKA,1974,7,2.1246256828308105
SOUTH INTERIOR KARNATAKA,1974,8,1.5886174440383911
SOUTH INTERIOR KARNATAKA,1974,9,1.486137866973877
SOUTH INTERIOR KARNATAKA,1974,10,1.6912800073623657
SOUTH INTERIOR KARNATAKA,1974,11,1.6590421199798584
SOUTH INTERIOR KARNATAKA,1974,12,1.8625048398971558
SOUTH INTERIOR KARNATAKA,1975,1,2.394850015640259
SOUTH INTERIOR KARNATAKA,1975,2,2.4061970710754395
SOUTH INTERIOR KARNATAKA,1975,3,2.4615824222564697
SOUTH INTERIOR KARNATAKA,1975,4,1.9443680047988892
SOUTH INTERIOR KARNATAKA,1975,5,2.14326548576355
SOUTH INTERIOR KARNATAKA,1975,6,2.8254785537719727
SOUTH INTERIOR KARNATAKA,1975,7,2.878957509994507
SOUTH INTERIOR KARNATAKA,1975,8,2.5666356086730957
SOUTH INTERIOR KARNATAKA,1975,9,2.434229850769043
SOUTH INTERIOR KARNATAKA,1975,10,3.068809986114502
SOUTH INTERIOR KARNATAKA,1975,11,3.5593972206115723
SOUTH INTERIOR KARNATAKA,1975,12,3.1779727935791016
SOUTH INTERIOR KARNATAKA,1976,1,1.4631460905075073
SOUTH INTERIOR KARNATAKA,1976,2,1.4772502183914185
SOUTH INTERIOR KARNATAKA,1976,3,1.4603025913238525
SOUTH INTERIOR KARNATAKA,1976,4,1.6595262289047241
SOUTH INTERIOR KARNATAKA,1976,5,1.6251590251922607
SOUTH INTERIOR KARNATAKA,1976,6,1.8127081394195557
SOUTH INTERIOR KARNATAKA,1976,7,1.6331813335418701
SOUTH INTERIOR KARNATAKA,1976,8,1.6893864870071411
SOUTH INTERIOR KARNATAKA,1976,9,1.5905311107635498
SOUTH INTERIOR KARNATAKA,1976,10,0.8744254112243652
SOUTH INTERIOR KARNATAKA,1976,11,0.8593597412109375
SOUTH INTERIOR KARNATAKA,1976,12,1.2547552585601807
SOUTH INTERIOR KARNATAKA,1977,1,2.201552629470825
SOUTH INTERIOR KARNATAKA,1977,2,2.537074565887451
SOUTH INTERIOR KARNATAKA,1977,3,1.9852241277694702
SOUTH INTERIOR KARNATAKA,1977,4,2.1274564266204834
SOUTH INTERIOR KARNATAKA,1977,5,3.3722054958343506
SOUTH INTERIOR KARNATAKA,1977,6,3.4208128452301025
SOUTH INTERIOR KARNATAKA,1977,7,2.20890736579895
SOUTH INTERIOR KARNATAKA,1977,8,2.1968061923980713
SOUTH INTERIOR KARNATAKA,1977,9,2.0436840057373047
SOUTH INTERIOR KARNATAKA,1977,10,3.262739419937134
SOUTH INTERIOR KARNATAKA,1977,11,2.7739720344543457
SOUTH INTERIOR KARNATAKA,1977,12,2.3593335151672363
SOUTH INTERIOR KARNATAKA,1978,1,1.5246217250823975
SOUTH INTERIOR KARNATAKA,1978,2,1.8597270250320435
SOUTH INTERIOR KARNATAKA,1978,3,2.512173652648926
SOUTH INTERIOR KARNATAKA,1978,4,2.0795347690582275
SOUTH INTERIOR KARNATAKA,1978,5,2.4268112182617188
SOUTH INTERIOR KARNATAKA,1978,6,3.0476934909820557
SOUTH INTERIOR KARNATAKA,1978,7,1.5821930170059204
SOUTH INTERIOR KARNATAKA,1978,8,2.2498292922973633
SOUTH INTERIOR KARNATAKA,1978,9,2.4155004024505615
SOUTH INTERIOR KARNATAKA,1978,10,2.0350818634033203
SOUTH INTERIOR KARNATAKA,1978,11,2.190876007080078
SOUTH INTERIOR KARNATAKA,1978,12,2.39372181892395
SOUTH INTERIOR KARNATAKA,1979,1,2.7120347023010254
SOUTH INTERIOR KARNATAKA,1979,2,2.284700393676758
SOUTH INTERIOR KARNATAKA,1979,3,1.9058854579925537
SOUTH INTERIOR KARNATAKA,1979,4,2.2130744457244873
SOUTH INTERIOR KARNATAKA,1979,5,2.430997133255005
SOUTH INTERIOR KARNATAKA,1979,6,1.7626622915267944
SOUTH INTERIOR KARNATAKA,1979,7,2.1235039234161377
SOUTH INTERIOR KARNATAKA,1979,8,2.5261287689208984
